news_id,title,text,source,url,canonical_url,published_at,country,language,label,label_source,verification_url,verification_reason,content_hash,semantic_cluster_id,syndication_group_id,dataset_version,data_origin,url_status,verification_status,headline_normalized,summary,topic,word_count,char_count,reading_time_sec,keywords
BO-FX-0017,El video donde Yassir Molina se expresa de manera despectiva hacia una mujer de pollera es falso,El video donde Yassir Molina se expresa de manera despectiva hacia una mujer de pollera es falso. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://www.chequeabolivia.bo/el-video-donde-yassir-molina-se-expresa-de-manera-despectiva-hacia-una-mujer-de-pollera-es-falso,https://www.chequeabolivia.bo/el-video-donde-yassir-molina-se-expresa-de-manera-despectiva-hacia-una-mujer-de-pollera-es-falso,2025-10-17,Bolivia,es,FAKE,ChequeaBolivia,https://www.chequeabolivia.bo/el-video-donde-yassir-molina-se-expresa-de-manera-despectiva-hacia-una-mujer-de-pollera-es-falso,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,42d2f871a7222e1177367408838ec6074bd90d4b115716cd8d8dc4fd00dd16d2,CB-FX-0017,SG-FX-0017,v1.0,verified,active,resolved,el video donde yassir molina se expresa de manera despectiva hacia una mujer de pollera es falso,El video donde Yassir Molina se expresa de manera despectiva hacia una mujer de pollera es falso. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,34,225,10,video;donde;Yassir;Molina;expresa;manera;despectiva;hacia
BO-FX-0018,Imagen falsa atribuye al noticiero “Aquí en Vivo” una declaración de Ruth Nina agradeciendo a Jorge “Tuto” Quiroga,Imagen falsa atribuye al noticiero “Aquí en Vivo” una declaración de Ruth Nina agradeciendo a Jorge “Tuto” Quiroga. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/imagen-falsa-atribuye-al-noticiero-aqui-en-vivo-una-declaracion-de-ruth-nina-agradeciendo-jorge,https://chequeabolivia.bo/imagen-falsa-atribuye-al-noticiero-aqui-en-vivo-una-declaracion-de-ruth-nina-agradeciendo-jorge,2025-10-19,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/imagen-falsa-atribuye-al-noticiero-aqui-en-vivo-una-declaracion-de-ruth-nina-agradeciendo-jorge,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,8058b80b963f849ef9fe234aed039e247ad86138ed272d9aa3c3e5728d60e7f4,CB-FX-0018,SG-FX-0018,v1.0,verified,active,resolved,imagen falsa atribuye al noticiero aqui en vivo una declaracion de ruth nina agradeciendo a jorge tuto quiroga,Imagen falsa atribuye al noticiero “Aquí en Vivo” una declaración de Ruth Nina agradeciendo a Jorge “Tuto” Quiroga. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de...,tecnologia,35,243,10,Imagen;atribuye;noticiero;Aquí;Vivo;declaración;Ruth;Nina
BO-FX-0019,Unitel no publicó encuesta con más del 49 por ciento de intención de voto nulo,Unitel no publicó encuesta con más del 49 por ciento de intención de voto nulo. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/unitel-no-publico-encuesta-con-mas-del-49-por-ciento-de-intencion-de-voto-nulo,https://chequeabolivia.bo/unitel-no-publico-encuesta-con-mas-del-49-por-ciento-de-intencion-de-voto-nulo,2025-10-03,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/unitel-no-publico-encuesta-con-mas-del-49-por-ciento-de-intencion-de-voto-nulo,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,5578ea9891f5c6d9a68e68829d3c23ece30f68514309e0575a4cadd0eb3c1247,CB-FX-0019,SG-FX-0019,v1.0,verified,active,resolved,unitel no publico encuesta con mas del 49 por ciento de intencion de voto nulo,Unitel no publicó encuesta con más del 49 por ciento de intención de voto nulo. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,32,207,10,Unitel;publicó;encuesta;más;ciento;intención;voto;nulo
BO-FX-0020,Rodrigo Paz no dijo que solo nacionalizará automóviles eléctricos chutos,Rodrigo Paz no dijo que solo nacionalizará automóviles eléctricos chutos. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/rodrigo-paz-no-dijo-que-solo-nacionalizara-automoviles-electricos-chutos,https://chequeabolivia.bo/rodrigo-paz-no-dijo-que-solo-nacionalizara-automoviles-electricos-chutos,2025-11-12,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/rodrigo-paz-no-dijo-que-solo-nacionalizara-automoviles-electricos-chutos,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,d9dcc0eea4e876480776514a613003aa6481b2cea217e000b7f2c47366fbb919,CB-FX-0020,SG-FX-0020,v1.0,verified,active,resolved,rodrigo paz no dijo que solo nacionalizara automoviles electricos chutos,Rodrigo Paz no dijo que solo nacionalizará automóviles eléctricos chutos. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,27,201,8,Rodrigo;Paz;dijo;solo;nacionalizará;automóviles;eléctricos;chutos
BO-FX-0021,Encuesta que da como ganador a Rodrigo Paz en segunda vuelta es falsa,Encuesta que da como ganador a Rodrigo Paz en segunda vuelta es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/encuesta-que-da-como-ganador-rodrigo-paz-en-segunda-vuelta-es-falsa,https://chequeabolivia.bo/encuesta-que-da-como-ganador-rodrigo-paz-en-segunda-vuelta-es-falsa,2025-10-06,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/encuesta-que-da-como-ganador-rodrigo-paz-en-segunda-vuelta-es-falsa,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,b533e94b997ccb0bb5c13458541db37a335342e6fabd96075ec7cbdfacec2df8,CB-FX-0021,SG-FX-0021,v1.0,verified,active,resolved,encuesta que da como ganador a rodrigo paz en segunda vuelta es falsa,Encuesta que da como ganador a Rodrigo Paz en segunda vuelta es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,30,198,9,Encuesta;ganador;Rodrigo;Paz;segunda;vuelta;tecnologia;ChequeaBolivia
BO-FX-0022,El Deber no publicó un artículo pidiendo la liberación de Jaime Dunn,El Deber no publicó un artículo pidiendo la liberación de Jaime Dunn. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://www.chequeabolivia.bo/el-deber-no-publico-un-articulo-pidiendo-la-liberacion-de-jaime-dunn,https://www.chequeabolivia.bo/el-deber-no-publico-un-articulo-pidiendo-la-liberacion-de-jaime-dunn,2025-05-09,Bolivia,es,FAKE,ChequeaBolivia,https://www.chequeabolivia.bo/el-deber-no-publico-un-articulo-pidiendo-la-liberacion-de-jaime-dunn,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,aa65958720cd714c9148805add83ce36d1267939451cb348b907e35be5868748,CB-FX-0022,SG-FX-0022,v1.0,verified,active,resolved,el deber no publico un articulo pidiendo la liberacion de jaime dunn,El Deber no publicó un artículo pidiendo la liberación de Jaime Dunn. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,29,197,9,Deber;publicó;artículo;pidiendo;liberación;Jaime;Dunn;tecnologia
BO-FX-0023,El Deber no publicó que Dockweiler anunció alianza con Eva Copa por falta de firmas para su sigla,El Deber no publicó que Dockweiler anunció alianza con Eva Copa por falta de firmas para su sigla. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/el-deber-no-publico-que-dockweiler-anuncio-alianza-con-eva-copa-por-falta-de-firmas-para-su-sigla,https://chequeabolivia.bo/el-deber-no-publico-que-dockweiler-anuncio-alianza-con-eva-copa-por-falta-de-firmas-para-su-sigla,2025-05-06,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/el-deber-no-publico-que-dockweiler-anuncio-alianza-con-eva-copa-por-falta-de-firmas-para-su-sigla,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,6dee0cfcb02935b18bded4a1728a308cb168f2cece0c6ffaa51585358e8afd1f,CB-FX-0023,SG-FX-0023,v1.0,verified,active,resolved,el deber no publico que dockweiler anuncio alianza con eva copa por falta de firmas para su sigla,El Deber no publicó que Dockweiler anunció alianza con Eva Copa por falta de firmas para su sigla. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,35,226,10,Deber;publicó;Dockweiler;anunció;alianza;Eva;Copa;falta
BO-FX-0024,Ni Trump ni Rubio se refirieron a Jorge “Tuto” Quiroga en una nota de Univisión,Ni Trump ni Rubio se refirieron a Jorge “Tuto” Quiroga en una nota de Univisión. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/ni-trump-ni-rubio-se-refirieron-jorge-tuto-quiroga-en-una-nota-de-univision,https://chequeabolivia.bo/ni-trump-ni-rubio-se-refirieron-jorge-tuto-quiroga-en-una-nota-de-univision,2025-01-31,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/ni-trump-ni-rubio-se-refirieron-jorge-tuto-quiroga-en-una-nota-de-univision,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,c9ddf793382a32d6d8d8bb92e0ffec86847cd56c7aa17d3a8e1e8e63ca7012a0,CB-FX-0024,SG-FX-0024,v1.0,verified,active,resolved,ni trump ni rubio se refirieron a jorge tuto quiroga en una nota de univision,Ni Trump ni Rubio se refirieron a Jorge “Tuto” Quiroga en una nota de Univisión. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,32,208,10,Trump;Rubio;refirieron;Jorge;Tuto;Quiroga;nota;Univisión
BO-FX-0025,YPFB no promociona fondos de inversiones de Bs. 1.750 en redes sociales,YPFB no promociona fondos de inversiones de Bs. 1.750 en redes sociales. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/ypfb-no-promociona-fondos-de-inversiones-de-bs-1750-en-redes-sociales,https://chequeabolivia.bo/ypfb-no-promociona-fondos-de-inversiones-de-bs-1750-en-redes-sociales,2025-01-31,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/ypfb-no-promociona-fondos-de-inversiones-de-bs-1750-en-redes-sociales,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,bd9e4c18d785179035b1daf9ccae73e9bb6af80322ee7baf390ba80714f037fd,CB-FX-0025,SG-FX-0025,v1.0,verified,active,resolved,ypfb no promociona fondos de inversiones de bs 1 750 en redes sociales,YPFB no promociona fondos de inversiones de Bs. 1.750 en redes sociales. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,29,200,9,YPFB;promociona;fondos;inversiones;750;redes;sociales;tecnologia
BO-FX-0026,Video que muestra a un venezolano dando un mensaje “a los bolivianos” fue generado con Inteligencia Artificial,Video que muestra a un venezolano dando un mensaje “a los bolivianos” fue generado con Inteligencia Artificial. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/video-que-muestra-un-venezolano-dando-un-mensaje-los-bolivianos-fue-generado-con-inteligencia,https://chequeabolivia.bo/video-que-muestra-un-venezolano-dando-un-mensaje-los-bolivianos-fue-generado-con-inteligencia,2025-07-21,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/video-que-muestra-un-venezolano-dando-un-mensaje-los-bolivianos-fue-generado-con-inteligencia,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,2dfbcd11331020236a659c3f1ada79f2ee893006bfc42f6f27b0c5bbd84f291e,CB-FX-0026,SG-FX-0026,v1.0,verified,active,resolved,video que muestra a un venezolano dando un mensaje a los bolivianos fue generado con inteligencia artificial,Video que muestra a un venezolano dando un mensaje “a los bolivianos” fue generado con Inteligencia Artificial. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,34,239,10,Video;muestra;venezolano;dando;mensaje;bolivianos;fue;generado
BO-FX-0027,Es falso que Luis Arce Catacora renunció a la Presidencia,Es falso que Luis Arce Catacora renunció a la Presidencia. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/es-falso-que-luis-arce-catacora-renuncio-la-presidencia,https://chequeabolivia.bo/es-falso-que-luis-arce-catacora-renuncio-la-presidencia,2025-09-03,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/es-falso-que-luis-arce-catacora-renuncio-la-presidencia,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,698ca51f51c4eb71999145a0b25d3456fd9a9f792d998e8a91016317d6292634,CB-FX-0027,SG-FX-0027,v1.0,verified,active,resolved,es falso que luis arce catacora renuncio a la presidencia,Es falso que Luis Arce Catacora renunció a la Presidencia. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,27,186,8,Luis;Arce;Catacora;renunció;Presidencia;tecnologia;ChequeaBolivia
BO-FX-0028,Es falso que ministro de Hidrocarburos presentó su carta de renuncia,Es falso que ministro de Hidrocarburos presentó su carta de renuncia. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/es-falso-que-ministro-de-hidrocarburos-presento-su-carta-de-renuncia,https://chequeabolivia.bo/es-falso-que-ministro-de-hidrocarburos-presento-su-carta-de-renuncia,2025-03-14,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/es-falso-que-ministro-de-hidrocarburos-presento-su-carta-de-renuncia,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,e356a81cb8c578fd5b271e6dc48c07a00e03973240f6644c195f7f205e8301cb,CB-FX-0028,SG-FX-0028,v1.0,verified,active,resolved,es falso que ministro de hidrocarburos presento su carta de renuncia,Es falso que ministro de Hidrocarburos presentó su carta de renuncia. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,28,197,8,ministro;Hidrocarburos;presentó;carta;renuncia;tecnologia;ChequeaBolivia
BO-FX-0029,El comunicado del OEP donde se acusa a Lara de promover guerra sucia es falso,El comunicado del OEP donde se acusa a Lara de promover guerra sucia es falso. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/el-comunicado-del-oep-donde-se-acusa-lara-de-promover-guerra-sucia-es-falso,https://chequeabolivia.bo/el-comunicado-del-oep-donde-se-acusa-lara-de-promover-guerra-sucia-es-falso,2025-09-17,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/el-comunicado-del-oep-donde-se-acusa-lara-de-promover-guerra-sucia-es-falso,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,e6ddd70680b7d67b93d2beb2598790c54af14743fcf4b4ea5c8f14008bd82f77,CB-FX-0029,SG-FX-0029,v1.0,verified,active,resolved,el comunicado del oep donde se acusa a lara de promover guerra sucia es falso,El comunicado del OEP donde se acusa a Lara de promover guerra sucia es falso. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,32,206,10,comunicado;OEP;donde;acusa;Lara;promover;guerra;sucia
BO-FX-0030,La encuesta de Atlas Electoral que posiciona a Rodrigo Paz con 41.6% en segunda vuelta es falsa,La encuesta de Atlas Electoral que posiciona a Rodrigo Paz con 41.6% en segunda vuelta es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/la-encuesta-de-atlas-electoral-que-posiciona-rodrigo-paz-con-416-en-segunda-vuelta-es-falsa,https://chequeabolivia.bo/la-encuesta-de-atlas-electoral-que-posiciona-rodrigo-paz-con-416-en-segunda-vuelta-es-falsa,2025-08-29,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/la-encuesta-de-atlas-electoral-que-posiciona-rodrigo-paz-con-416-en-segunda-vuelta-es-falsa,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,545cb288da7dc226cec8511ec1c9463e4e61399c7dbd8257536a5fc705e87a30,CB-FX-0030,SG-FX-0030,v1.0,verified,active,resolved,la encuesta de atlas electoral que posiciona a rodrigo paz con 41 6 en segunda vuelta es falsa,La encuesta de Atlas Electoral que posiciona a Rodrigo Paz con 41.6% en segunda vuelta es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,34,224,10,encuesta;Atlas;Electoral;posiciona;Rodrigo;Paz;segunda;vuelta
BO-FX-0031,"La encuesta de Atlas Electoral que posiciona a Evo Morales con 45,7% es falsa","La encuesta de Atlas Electoral que posiciona a Evo Morales con 45,7% es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.",ChequeaBolivia,https://chequeabolivia.bo/la-encuesta-de-atlas-electoral-que-posiciona-evo-morales-con-457-es-falsa,https://chequeabolivia.bo/la-encuesta-de-atlas-electoral-que-posiciona-evo-morales-con-457-es-falsa,2025-07-21,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/la-encuesta-de-atlas-electoral-que-posiciona-evo-morales-con-457-es-falsa,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,5451bb74ccb70f2af0a3735f0e8a47b204bc28c4627fe26aa6436b2e8018788b,CB-FX-0031,SG-FX-0031,v1.0,verified,active,resolved,la encuesta de atlas electoral que posiciona a evo morales con 45 7 es falsa,"La encuesta de Atlas Electoral que posiciona a Evo Morales con 45,7% es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.",tecnologia,31,206,9,encuesta;Atlas;Electoral;posiciona;Evo;Morales;tecnologia;ChequeaBolivia
BO-FX-0032,Es falso que Paz no puede ser candidato por haber nacido en España,Es falso que Paz no puede ser candidato por haber nacido en España. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/es-falso-que-paz-no-puede-ser-candidato-por-haber-nacido-en-espana,https://chequeabolivia.bo/es-falso-que-paz-no-puede-ser-candidato-por-haber-nacido-en-espana,2025-08-25,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/es-falso-que-paz-no-puede-ser-candidato-por-haber-nacido-en-espana,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,f8cce432a9b5ab5f1ec03507cd3b2bc2232b59de0e559a08b180d81eeabafe78,CB-FX-0032,SG-FX-0032,v1.0,verified,active,resolved,es falso que paz no puede ser candidato por haber nacido en espana,Es falso que Paz no puede ser candidato por haber nacido en España. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,30,195,9,Paz;puede;ser;candidato;haber;nacido;España;tecnologia
BO-FX-0033,Audio atribuido a Jorge “Tuto” Quiroga sobre bonos y rentas fue generado con Inteligencia Artificial,Audio atribuido a Jorge “Tuto” Quiroga sobre bonos y rentas fue generado con Inteligencia Artificial. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/audio-atribuido-jorge-tuto-quiroga-sobre-bonos-y-rentas-fue-generado-con-inteligencia-artificial,https://chequeabolivia.bo/audio-atribuido-jorge-tuto-quiroga-sobre-bonos-y-rentas-fue-generado-con-inteligencia-artificial,2025-08-08,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/audio-atribuido-jorge-tuto-quiroga-sobre-bonos-y-rentas-fue-generado-con-inteligencia-artificial,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,363ebc8ab05c64d8fc34c77c901b0264fffae92a39d82a9db782f4b0ba20dc82,CB-FX-0033,SG-FX-0033,v1.0,verified,active,resolved,audio atribuido a jorge tuto quiroga sobre bonos y rentas fue generado con inteligencia artificial,Audio atribuido a Jorge “Tuto” Quiroga sobre bonos y rentas fue generado con Inteligencia Artificial. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,32,229,10,Audio;atribuido;Jorge;Tuto;Quiroga;bonos;rentas;fue
BO-FX-0034,La encuesta de “Bolivia Opina” que posiciona a Tuto Quiroga vencedor con 24 % es falsa,La encuesta de “Bolivia Opina” que posiciona a Tuto Quiroga vencedor con 24 % es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/encuesta-de-bolivia-opina-que-posiciona-tuto-quiroga-vencedor-con-24-es-falsa,https://chequeabolivia.bo/encuesta-de-bolivia-opina-que-posiciona-tuto-quiroga-vencedor-con-24-es-falsa,2025-08-13,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/encuesta-de-bolivia-opina-que-posiciona-tuto-quiroga-vencedor-con-24-es-falsa,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,a07d6c268dcbc73dd702e95e730bd48d02feb9ec0ecf0dc34c163ac32563e7a3,CB-FX-0034,SG-FX-0034,v1.0,verified,active,resolved,la encuesta de bolivia opina que posiciona a tuto quiroga vencedor con 24 es falsa,La encuesta de “Bolivia Opina” que posiciona a Tuto Quiroga vencedor con 24 % es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,33,215,10,encuesta;Opina;posiciona;Tuto;Quiroga;vencedor;tecnologia;ChequeaBolivia
BO-FX-0035,El video en el que Juan Pablo Velasco apoya a Edman Lara es falso,El video en el que Juan Pablo Velasco apoya a Edman Lara es falso. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/el-video-en-el-que-juan-pablo-velasco-apoya-edman-lara-es-falso,https://chequeabolivia.bo/el-video-en-el-que-juan-pablo-velasco-apoya-edman-lara-es-falso,2025-09-25,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/el-video-en-el-que-juan-pablo-velasco-apoya-edman-lara-es-falso,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,12ef7de18b1184827d080051ae62917eea5cc49364a1d8c62b7642e5e2d1579b,CB-FX-0035,SG-FX-0035,v1.0,verified,active,resolved,el video en el que juan pablo velasco apoya a edman lara es falso,El video en el que Juan Pablo Velasco apoya a Edman Lara es falso. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,31,194,9,video;Juan;Pablo;Velasco;apoya;Edman;Lara;tecnologia
BO-FX-0036,Es falso que la ciudad de La Paz tiene 80 asientos electorales 'fantasma',Es falso que la ciudad de La Paz tiene 80 asientos electorales 'fantasma'. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/es-falso-que-la-ciudad-de-la-paz-tiene-80-asientos-electorales-fantasma,https://chequeabolivia.bo/es-falso-que-la-ciudad-de-la-paz-tiene-80-asientos-electorales-fantasma,2025-06-26,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/es-falso-que-la-ciudad-de-la-paz-tiene-80-asientos-electorales-fantasma,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,c65882bfc58f1199313526eabd52f831e948329f2ced5067507faba7991c0ebe,CB-FX-0036,SG-FX-0036,v1.0,verified,active,resolved,es falso que la ciudad de la paz tiene 80 asientos electorales fantasma,Es falso que la ciudad de La Paz tiene 80 asientos electorales 'fantasma'. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,30,202,9,ciudad;Paz;tiene;asientos;electorales;fantasma;tecnologia;ChequeaBolivia
BO-FX-0037,"Encuesta que posiciona a Evo Morales como favorito con 42,1% es falsa","Encuesta que posiciona a Evo Morales como favorito con 42,1% es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.",ChequeaBolivia,https://chequeabolivia.bo/encuesta-que-posiciona-evo-morales-como-favorito-con-421-es-falsa,https://chequeabolivia.bo/encuesta-que-posiciona-evo-morales-como-favorito-con-421-es-falsa,2025-08-08,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/encuesta-que-posiciona-evo-morales-como-favorito-con-421-es-falsa,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,a876ff480d5c16c4179d1211988338a4d4e923a0ca2858f605d0191c4fd952af,CB-FX-0037,SG-FX-0037,v1.0,verified,active,resolved,encuesta que posiciona a evo morales como favorito con 42 1 es falsa,"Encuesta que posiciona a Evo Morales como favorito con 42,1% es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.",tecnologia,29,198,9,Encuesta;posiciona;Evo;Morales;favorito;tecnologia;ChequeaBolivia
BO-FX-0038,Falso: Red Uno no publicó encuesta en la que gana el voto nulo con más del 56 por ciento,Falso: Red Uno no publicó encuesta en la que gana el voto nulo con más del 56 por ciento. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/falso-red-uno-no-publico-encuesta-en-la-que-gana-el-voto-nulo-con-mas-del-56-por-ciento,https://chequeabolivia.bo/falso-red-uno-no-publico-encuesta-en-la-que-gana-el-voto-nulo-con-mas-del-56-por-ciento,2025-08-15,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/falso-red-uno-no-publico-encuesta-en-la-que-gana-el-voto-nulo-con-mas-del-56-por-ciento,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,a3aa5095cbfa5c273efa9b8cf0806d056b65007b92fa3826ecc045682f625a08,CB-FX-0038,SG-FX-0038,v1.0,verified,active,resolved,falso red uno no publico encuesta en la que gana el voto nulo con mas del 56 por ciento,Falso: Red Uno no publicó encuesta en la que gana el voto nulo con más del 56 por ciento. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,36,217,11,Red;Uno;publicó;encuesta;gana;voto;nulo;más
